5e-06
4e-06
2e-06
2e-06
2e-06
3e-06
3e-06
2e-06
2e-06
3e-06
3e-06
4e-06
5e-06
6e-06
9e-06
1.3e-05
2.1e-05
3.3e-05
5.2e-05
8.5e-05
0.000133
0.000216
0.000347
0.000561
0.000906
0.001412
0.002084
0.003453
0.005806
0.00892
0.012466
0.019611
0.030192
0.049006
0.082153
0.133955
